Price,Close,High,Low,Open,Volume,SMA_50
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,
Datetime,,,,,,
2024-03-08 12:00:00+00:00,67646.7734375,67788.515625,67478.1171875,67758.2109375,0,66894.4440625
2024-03-08 13:00:00+00:00,67941.7109375,67950.140625,67408.7109375,67562.4921875,419540992,66908.3021875
2024-03-08 14:00:00+00:00,68576.703125,68729.015625,67719.140625,67891.1015625,0,66962.42484375
2024-03-08 15:00:00+00:00,68031.046875,69960.8984375,67717.484375,68564.453125,6065688576,66994.7675
2024-03-08 16:00:00+00:00,67947.0234375,67996.125,66443.1640625,67741.359375,5664980992,67033.4646875
2024-03-08 17:00:00+00:00,68550.25,68837.828125,67836.28125,67955.7265625,865394688,67075.1884375
2024-03-08 18:00:00+00:00,68728.2265625,68884.453125,68220.59375,68479.84375,1337409536,67107.21625
2024-03-08 19:00:00+00:00,68889.7734375,68898.5234375,68380.140625,68711.875,1033523200,67140.345
2024-03-08 20:00:00+00:00,69204.359375,69450.203125,68970.8515625,68970.8515625,1893216256,67183.2040625
2024-03-08 21:00:00+00:00,68384.71875,69310.9453125,68148.6015625,69280.90625,566198272,67213.35328125
2024-03-08 22:00:00+00:00,68336.890625,68599.7109375,68274.03125,68392.9140625,673337344,67235.46203125
2024-03-08 23:00:00+00:00,68357.6953125,68498.8359375,68208.8984375,68328.8984375,0,67271.1153125
2024-03-09 00:00:00+00:00,68274.7265625,68380.4921875,68190.5859375,68284.125,0,67315.17453125
2024-03-09 01:00:00+00:00,68081.375,68281.4140625,68062.6875,68263.484375,0,67354.190625
2024-03-09 02:00:00+00:00,68342.75,68392.3046875,68059.1171875,68084.9296875,0,67395.99484375
2024-03-09 03:00:00+00:00,68437.578125,68457.421875,68274.78125,68340.015625,0,67438.49875
2024-03-09 04:00:00+00:00,68443.703125,68455.390625,68306.2734375,68429.3671875,5414912,67484.76625
2024-03-09 05:00:00+00:00,68367.1328125,68436.234375,68302.5,68432.421875,0,67534.60859375
2024-03-09 06:00:00+00:00,68581.53125,68640.875,68320.53125,68380.8125,0,67588.87828125
2024-03-09 07:00:00+00:00,68530.2109375,68663.9765625,68524.2890625,68572.875,0,67643.104375
2024-03-09 08:00:00+00:00,68465.125,68572.8984375,68439.46875,68452.875,0,67694.5028125
2024-03-09 09:00:00+00:00,68373.0859375,68493.1484375,68332.4765625,68444.1328125,0,67734.3484375
2024-03-09 10:00:00+00:00,68330.890625,68410.5,68122.8984375,68389.625,194052096,67767.62421875
2024-03-09 11:00:00+00:00,68436.9765625,68459.53125,68296.96875,68332.40625,0,67800.92890625
2024-03-09 12:00:00+00:00,68643.9296875,68643.9296875,68357.375,68439.6875,0,67835.42515625
2024-03-09 13:00:00+00:00,68511.6015625,68645.3671875,68480.546875,68621.9453125,0,67868.019375
2024-03-09 14:00:00+00:00,68301.8984375,68553.9453125,68269.6171875,68512.671875,0,67900.6725
2024-03-09 15:00:00+00:00,68438.2734375,68502.7578125,68308.3984375,68308.3984375,0,67929.04625
2024-03-09 16:00:00+00:00,68281.0859375,68459.421875,68206.40625,68445.9765625,0,67954.52609375
2024-03-09 17:00:00+00:00,68286.0390625,68366.28125,68172.1953125,68278.59375,0,67970.58765625
2024-03-09 18:00:00+00:00,68417.3046875,68495.875,68283.609375,68301.9296875,0,67992.10296875
2024-03-09 19:00:00+00:00,68339.4453125,68494.8203125,68306.390625,68417.0078125,0,68006.44046875
2024-03-09 20:00:00+00:00,68502.4765625,68512.4140625,68358.9609375,68358.9609375,0,68022.93078125
2024-03-09 21:00:00+00:00,68516.671875,68567.9140625,68376.1171875,68497.3515625,0,68041.8021875
2024-03-09 22:00:00+00:00,68500.90625,68551.328125,68486.046875,68519.0859375,0,68058.6509375
2024-03-09 23:00:00+00:00,68502.921875,68558.28125,68414.2265625,68499.5546875,0,68081.7565625
2024-03-10 00:00:00+00:00,68512.484375,68578.6015625,68372.1875,68467.7421875,100247552,68107.571875
2024-03-10 01:00:00+00:00,69079.5546875,69337.4296875,68498.234375,68515.5625,1909555200,68150.004375
2024-03-10 02:00:00+00:00,68984.125,69330.8125,68961.359375,69092.078125,435593216,68186.29828125
2024-03-10 03:00:00+00:00,69257.6484375,69257.6484375,68870.2890625,68967.0,345845760,68230.5153125
2024-03-10 04:00:00+00:00,69523.8828125,69737.8046875,69168.5546875,69269.4375,1430112256,68277.78171875
2024-03-10 05:00:00+00:00,69484.875,69646.0546875,69345.9921875,69548.5234375,356048896,68323.683125
2024-03-10 06:00:00+00:00,69446.3828125,69503.71875,69249.1015625,69473.8125,0,68369.6725
2024-03-10 07:00:00+00:00,69487.53125,69528.53125,69384.3046875,69449.859375,40359936,68419.65703125
2024-03-10 08:00:00+00:00,69760.2890625,69760.2890625,69479.265625,69493.1796875,120864768,68464.2521875
2024-03-10 09:00:00+00:00,69909.578125,69944.5625,69396.5390625,69749.4296875,1661927424,68515.120625
2024-03-10 10:00:00+00:00,69866.1796875,70003.71875,69753.734375,69919.4453125,622704640,68565.476875
2024-03-10 11:00:00+00:00,69699.03125,69958.2421875,69647.546875,69890.1875,460949504,68613.4775
2024-03-10 12:00:00+00:00,69941.625,69952.65625,69673.234375,69702.546875,817276928,68663.81078125
2024-03-10 13:00:00+00:00,69390.7109375,69931.9921875,69390.7109375,69901.9140625,561928192,68696.93421875
2024-03-10 14:00:00+00:00,69365.1015625,69595.4375,68858.6796875,69453.1796875,1381347328,68731.30078125
2024-03-10 15:00:00+00:00,69341.4296875,69530.921875,69150.0390625,69393.453125,762044416,68759.29515625
2024-03-10 16:00:00+00:00,69616.7109375,69872.3828125,69348.078125,69349.4453125,547092480,68780.0953125
2024-03-10 17:00:00+00:00,69585.484375,69666.421875,69494.875,69561.015625,0,68811.1840625
2024-03-10 18:00:00+00:00,69387.90625,69596.2890625,69362.0546875,69561.6015625,51668992,68840.00171875
2024-03-10 19:00:00+00:00,69532.46875,69554.59375,69301.6640625,69369.1171875,67872768,68859.64609375
2024-03-10 20:00:00+00:00,69436.0859375,69553.0078125,69376.734375,69511.078125,24889344,68873.80328125
2024-03-10 21:00:00+00:00,69245.421875,69467.3046875,69241.8828125,69433.9296875,41299968,68880.91625
2024-03-10 22:00:00+00:00,68563.4453125,69218.03125,68278.7734375,69218.03125,1465956352,68868.09796875
2024-03-10 23:00:00+00:00,69040.625,69040.625,68477.0625,68520.3515625,1216335872,68881.21609375
2024-03-11 00:00:00+00:00,68095.234375,69025.921875,67449.9140625,69025.921875,1755168768,68876.38296875
2024-03-11 01:00:00+00:00,68318.84375,68396.6484375,67776.1875,68133.0390625,261091328,68875.6059375
2024-03-11 02:00:00+00:00,68360.1171875,68531.109375,68330.1796875,68343.3828125,29794304,68877.31375
2024-03-11 03:00:00+00:00,68613.5390625,68627.796875,68348.765625,68351.28125,100048896,68887.95703125
2024-03-11 04:00:00+00:00,68567.109375,68748.4765625,68516.2265625,68615.96875,0,68892.44421875
2024-03-11 05:00:00+00:00,68543.4609375,68802.0078125,68538.3359375,68560.609375,0,68894.561875
2024-03-11 06:00:00+00:00,69201.1015625,69201.1015625,68493.0703125,68579.5546875,413536256,68909.70984375
2024-03-11 07:00:00+00:00,71066.59375,71213.7578125,69300.6796875,69300.6796875,8055152640,68963.6990625
2024-03-11 08:00:00+00:00,71193.75,71607.515625,71018.75,71018.75,3078828032,69015.9434375
2024-03-11 09:00:00+00:00,71778.7109375,71778.7109375,71193.9375,71193.9375,260308992,69080.9134375
2024-03-11 10:00:00+00:00,71488.7109375,71805.0234375,71488.7109375,71782.3125,416038912,69141.38515625
2024-03-11 11:00:00+00:00,71567.53125,72217.765625,71478.6171875,71500.046875,2244919296,69205.2740625
2024-03-11 12:00:00+00:00,71952.421875,72188.8671875,71482.546875,71533.5625,1539596288,69277.7046875
2024-03-11 13:00:00+00:00,71540.875,72361.890625,71447.3203125,71984.234375,2339491840,69339.78265625
2024-03-11 14:00:00+00:00,72219.859375,72344.71875,71514.09375,71514.09375,1115332608,69411.30125
2024-03-11 15:00:00+00:00,72109.8515625,72681.8203125,72098.984375,72205.8203125,2171953152,69483.26625
2024-03-11 16:00:00+00:00,72605.6640625,72616.3984375,71886.0078125,72071.0859375,1974849536,69569.3415625
2024-03-11 17:00:00+00:00,72511.4140625,72583.1640625,72285.375,72583.1640625,1168289792,69650.804375
2024-03-11 18:00:00+00:00,72506.765625,72642.09375,72290.015625,72537.9765625,1254215680,69735.31796875
2024-03-11 19:00:00+00:00,71918.234375,72841.375,71918.234375,72526.40625,2478305280,69807.961875
2024-03-11 20:00:00+00:00,72084.5,72295.4765625,71991.4609375,72002.5859375,1034113024,69881.30578125
2024-03-11 21:00:00+00:00,72552.53125,72552.53125,72090.8125,72106.2578125,500097024,69965.5675
2024-03-11 22:00:00+00:00,72454.546875,72716.6015625,72440.640625,72541.9765625,0,70044.60890625
2024-03-11 23:00:00+00:00,72127.34375,72453.3671875,72101.28125,72453.3671875,0,70116.82234375
2024-03-12 00:00:00+00:00,72032.5625,72335.4921875,72032.5625,72098.984375,0,70187.45546875
2024-03-12 01:00:00+00:00,72450.0,72460.3046875,71938.0234375,72026.2109375,0,70266.39703125
2024-03-12 02:00:00+00:00,72173.875,72458.375,72161.6640625,72458.375,0,70339.62484375
2024-03-12 03:00:00+00:00,71604.109375,72225.09375,71529.78125,72190.6484375,1104584704,70390.1159375
2024-03-12 04:00:00+00:00,71811.171875,72036.796875,71339.359375,71626.125,1166917632,70446.656875
2024-03-12 05:00:00+00:00,72030.4296875,72030.4296875,71716.921875,71804.6796875,173264896,70502.1125
2024-03-12 06:00:00+00:00,72231.28125,72251.40625,71505.5625,71983.25,603930624,70556.26046875
2024-03-12 07:00:00+00:00,72155.7421875,72325.2421875,72058.6328125,72269.1328125,0,70609.6778125
2024-03-12 08:00:00+00:00,71676.1015625,72178.4609375,71472.765625,72151.265625,0,70654.2721875
2024-03-12 09:00:00+00:00,71927.8828125,72071.375,71670.0234375,71670.0234375,0,70703.07921875
2024-03-12 10:00:00+00:00,71848.1796875,71992.375,71655.78125,71958.171875,0,70744.83703125
2024-03-12 11:00:00+00:00,72071.8203125,72323.5234375,71852.6484375,71852.6484375,0,70788.081875
2024-03-12 12:00:00+00:00,72226.921875,72226.921875,71659.359375,72058.375,0,70835.29671875
2024-03-12 13:00:00+00:00,72250.25,72305.0078125,71737.5859375,72203.40625,0,70886.32109375
2024-03-12 14:00:00+00:00,71739.734375,72825.65625,71726.4375,72286.515625,1324093440,70922.28328125
2024-03-12 15:00:00+00:00,71673.359375,72064.125,71150.765625,71666.8984375,0,70967.93625
2024-03-12 16:00:00+00:00,70525.9453125,71801.90625,70126.5625,71709.4765625,1426710528,70991.153125
2024-03-12 17:00:00+00:00,70710.953125,70747.34375,68919.1015625,70503.9765625,5244751872,71018.54359375
2024-03-12 18:00:00+00:00,71385.1484375,71458.375,70634.8125,71087.5,2479738880,71053.91234375
2024-03-12 19:00:00+00:00,71372.1328125,71640.1875,71240.7734375,71393.09375,178642944,71089.6453125
2024-03-12 20:00:00+00:00,71027.8828125,71393.859375,70701.4140625,71393.859375,496676864,71122.44484375
2024-03-12 21:00:00+00:00,70978.7578125,71132.328125,70704.15625,71053.0859375,232869888,71151.370625
2024-03-12 22:00:00+00:00,71182.1640625,71266.265625,70744.109375,70799.875,0,71186.2921875
2024-03-12 23:00:00+00:00,71455.53125,71511.40625,71060.421875,71172.0703125,101953536,71230.494375
2024-03-13 00:00:00+00:00,71466.703125,71694.859375,71358.9765625,71471.5234375,0,71288.55953125
2024-03-13 01:00:00+00:00,72023.0546875,72075.453125,71388.984375,71424.6640625,600784896,71348.208125
2024-03-13 02:00:00+00:00,71993.625,72034.9140625,71891.4375,72019.015625,97054720,71426.1759375
2024-03-13 03:00:00+00:00,72053.1640625,72196.46875,71913.0390625,71999.7421875,0,71500.86234375
2024-03-13 04:00:00+00:00,72189.6484375,72208.0234375,71944.265625,72057.0234375,0,71577.45296875
2024-03-13 05:00:00+00:00,72194.90625,72215.1953125,72044.8671875,72205.015625,0,71649.0803125
2024-03-13 06:00:00+00:00,72672.4453125,72700.4609375,72127.8203125,72186.25,171945984,71731.18703125
2024-03-13 07:00:00+00:00,72857.640625,73105.5234375,72676.1875,72701.3515625,1285197824,71817.470625
2024-03-13 08:00:00+00:00,73454.90625,73635.171875,72889.5390625,72889.5390625,787582976,71902.54671875
2024-03-13 09:00:00+00:00,73305.5,73634.4375,73193.5546875,73474.96875,461869056,71947.32484375
2024-03-13 10:00:00+00:00,73279.40625,73417.09375,73170.828125,73323.9140625,343248896,71989.03796875
2024-03-13 11:00:00+00:00,73142.53125,73475.4453125,73120.953125,73284.453125,0,72016.314375
2024-03-13 12:00:00+00:00,72944.4609375,73216.5390625,72552.265625,73106.7109375,0,72045.429375
2024-03-13 13:00:00+00:00,71897.0,73059.421875,71720.1875,72850.1875,178401280,72052.01875
2024-03-13 14:00:00+00:00,72389.984375,72869.3203125,72194.4921875,72194.4921875,0,72060.77
2024-03-13 15:00:00+00:00,72731.75,73103.8359375,72370.9453125,72414.375,0,72084.5875
2024-03-13 16:00:00+00:00,73016.9375,73016.9375,72440.2421875,72722.0390625,0,72100.5290625
2024-03-13 17:00:00+00:00,72912.8359375,73214.796875,72790.6953125,73053.9296875,0,72116.58875
2024-03-13 18:00:00+00:00,73165.2734375,73301.4375,72827.984375,72904.21875,0,72127.7809375
2024-03-13 19:00:00+00:00,73273.96875,73287.2734375,72869.671875,73208.8984375,0,72143.03203125
2024-03-13 20:00:00+00:00,73194.8984375,73492.265625,73025.0703125,73444.828125,0,72156.7946875
2024-03-13 21:00:00+00:00,73285.5,73383.734375,73034.0546875,73148.03125,0,72184.14
2024-03-13 22:00:00+00:00,73009.7734375,73307.5390625,72888.21875,73300.9140625,0,72202.64546875
2024-03-13 23:00:00+00:00,73104.5,73140.5546875,72949.4453125,72993.5625,0,72213.68484375
2024-03-14 00:00:00+00:00,72874.265625,73181.7109375,72801.21875,73103.578125,0,72222.07921875
2024-03-14 01:00:00+00:00,72959.8515625,72959.8515625,72566.8515625,72866.671875,0,72238.729375
2024-03-14 02:00:00+00:00,73035.34375,73222.6015625,72849.640625,72959.6328125,0,72258.785
2024-03-14 03:00:00+00:00,73270.1953125,73308.1640625,73052.59375,73052.59375,0,72275.18890625
2024-03-14 04:00:00+00:00,73011.5390625,73641.046875,72756.4140625,73286.3359375,962396160,72291.9421875
2024-03-14 05:00:00+00:00,73164.1953125,73164.1953125,72800.359375,73006.5,303992832,72323.14390625
2024-03-14 06:00:00+00:00,73573.90625,73588.3515625,73168.578125,73173.265625,0,72358.39859375
2024-03-14 07:00:00+00:00,73224.296875,73749.53125,73155.71875,73592.609375,0,72382.2759375
2024-03-14 08:00:00+00:00,73396.46875,73569.453125,73249.78125,73249.78125,0,72405.5796875
2024-03-14 09:00:00+00:00,73396.21875,73518.7578125,73212.578125,73362.953125,0,72430.38921875
2024-03-14 10:00:00+00:00,72898.0234375,73360.1640625,72898.0234375,73355.140625,0,72454.82765625
2024-03-14 11:00:00+00:00,72874.421875,72993.953125,72668.703125,72993.953125,298532864,72473.7584375
2024-03-14 12:00:00+00:00,72845.796875,73058.9140625,72640.0546875,72882.484375,0,72493.71078125
2024-03-14 13:00:00+00:00,71981.84375,72939.625,71552.5078125,72866.421875,457191424,72491.91125
2024-03-14 14:00:00+00:00,71473.9609375,72394.1328125,71411.140625,71958.5625,0,72476.85203125
2024-03-14 15:00:00+00:00,70883.7578125,71941.7890625,70634.4609375,71636.2734375,1372897280,72449.5221875
2024-03-14 16:00:00+00:00,71265.7421875,71268.4609375,70198.5703125,70835.78125,2707578880,72440.04234375
2024-03-14 17:00:00+00:00,71071.0078125,71384.6484375,70727.484375,71384.6484375,440963072,72427.9953125
2024-03-14 18:00:00+00:00,69724.59375,71011.1171875,69724.59375,71011.1171875,1572487168,72411.96828125
2024-03-14 19:00:00+00:00,69209.3203125,70237.6484375,68694.25,69926.6875,4511780864,72381.935625
2024-03-14 20:00:00+00:00,70689.7421875,71066.703125,69559.625,69559.625,2639515648,72368.0275
2024-03-14 21:00:00+00:00,70911.125,70924.2265625,70310.671875,70748.0078125,215969792,72358.80734375
2024-03-14 22:00:00+00:00,71482.796875,71605.046875,71160.296875,71280.609375,1081278464,72367.905625
2024-03-14 23:00:00+00:00,71426.140625,71668.6484375,71385.65625,71449.6796875,243068928,72376.85328125
2024-03-15 00:00:00+00:00,71920.2890625,72339.546875,71348.0078125,71364.5546875,1100107776,72391.61578125
2024-03-15 01:00:00+00:00,71596.5859375,71973.5,71568.6484375,71884.15625,68501504,72394.436875
2024-03-15 02:00:00+00:00,68883.8125,71679.6640625,68259.4609375,71582.34375,3118026752,72342.7790625
2024-03-15 03:00:00+00:00,68007.3671875,69372.3359375,67061.421875,69008.4375,6291333120,72262.4653125
2024-03-15 04:00:00+00:00,67360.7109375,68448.2890625,67152.8515625,68195.0703125,0,72169.80703125
2024-03-15 05:00:00+00:00,67515.6640625,68084.6953125,67118.46875,67715.078125,4334313472,72079.05703125
2024-03-15 06:00:00+00:00,68403.9921875,68521.96875,67384.59375,67384.59375,1387020288,72003.34390625
2024-03-15 07:00:00+00:00,68532.8203125,68707.03125,68142.2265625,68598.8046875,558702592,71930.1021875
2024-03-15 08:00:00+00:00,67223.84375,68524.59375,67083.515625,68403.1484375,1664606208,71821.13015625
2024-03-15 09:00:00+00:00,67686.1953125,67920.65625,66178.2890625,67153.171875,4845027328,71717.70125
2024-03-15 10:00:00+00:00,67355.96875,67922.9765625,67325.8671875,67839.65625,1317232640,71595.7225
2024-03-15 11:00:00+00:00,67783.6171875,67783.6171875,66805.359375,67262.65625,1454383104,71485.28484375
2024-03-15 12:00:00+00:00,67887.7265625,67903.515625,67468.3671875,67606.7890625,411656192,71377.45125
2024-03-15 13:00:00+00:00,68317.484375,68583.1875,67558.9140625,67876.8515625,0,71280.9503125
2024-03-15 14:00:00+00:00,68465.0,68488.8046875,67898.2578125,68488.8046875,0,71191.36109375
2024-03-15 15:00:00+00:00,68181.546875,68592.5,68140.28125,68475.171875,0,71117.05203125
2024-03-15 16:00:00+00:00,67934.15625,68345.75,67630.75,68167.4296875,0,71027.93546875
2024-03-15 17:00:00+00:00,68235.140625,68304.265625,67753.6484375,67971.0625,0,70938.00328125
2024-03-15 18:00:00+00:00,70252.0546875,70307.5390625,68246.53125,68246.53125,528162816,70882.705625
2024-03-15 19:00:00+00:00,68679.7265625,70501.703125,68655.9921875,70477.6484375,0,70798.0434375
2024-03-15 20:00:00+00:00,67839.65625,68888.8125,67667.7265625,68888.8125,0,70691.53109375
2024-03-15 21:00:00+00:00,68253.4296875,68253.4296875,67918.5859375,67918.5859375,0,70591.1203125
2024-03-15 22:00:00+00:00,69113.234375,69140.40625,68236.6640625,68264.6171875,0,70509.48703125
2024-03-15 23:00:00+00:00,69522.7265625,69695.1015625,68843.3671875,68992.828125,798818304,70434.2315625
2024-03-16 00:00:00+00:00,69728.1171875,70011.1875,69498.3203125,69498.3203125,0,70368.5984375
2024-03-16 01:00:00+00:00,69238.5703125,69813.71875,69097.921875,69617.7890625,167583744,70291.27984375
2024-03-16 02:00:00+00:00,69155.640625,69275.9296875,69019.796875,69264.0,0,70216.90734375
2024-03-16 03:00:00+00:00,69259.125,69372.8828125,69019.6640625,69112.875,0,70142.8928125
2024-03-16 04:00:00+00:00,69009.671875,69279.4921875,68833.515625,69225.2890625,0,70062.379375
2024-03-16 05:00:00+00:00,69036.828125,69036.828125,68674.34375,69012.234375,0,69977.71203125
2024-03-16 06:00:00+00:00,69180.2890625,69189.71875,68920.0859375,68967.90625,0,69901.08703125
2024-03-16 07:00:00+00:00,69384.0234375,69384.0234375,69144.0390625,69190.578125,0,69825.48359375
2024-03-16 08:00:00+00:00,68970.7890625,69339.5078125,68970.7890625,69339.5078125,0,69733.42125
2024-03-16 09:00:00+00:00,68969.484375,69100.359375,68860.9296875,68989.765625,0,69648.325
2024-03-16 10:00:00+00:00,68400.6640625,68978.9765625,68400.5859375,68978.9765625,0,69548.40890625
2024-03-16 11:00:00+00:00,68327.2421875,68502.5234375,67775.359375,68411.578125,0,69447.029375
2024-03-16 12:00:00+00:00,67939.953125,68417.1640625,67888.5859375,68260.375,0,69347.86796875
2024-03-16 13:00:00+00:00,67722.3671875,68216.84375,67722.3671875,67868.8515625,0,69244.826875
2024-03-16 14:00:00+00:00,68126.0390625,68126.0390625,67542.53125,67700.71875,0,69150.43171875
2024-03-16 15:00:00+00:00,68373.703125,68441.9296875,67915.59375,68181.2578125,0,69078.26890625
2024-03-16 16:00:00+00:00,68153.4375,68362.8671875,68125.8125,68362.3359375,0,69011.8584375
2024-03-16 17:00:00+00:00,67291.0703125,68194.484375,67291.0703125,68181.2578125,0,68940.0046875
2024-03-16 18:00:00+00:00,66912.09375,67217.25,66667.5390625,67217.25,245669888,68852.93171875
2024-03-16 19:00:00+00:00,66900.53125,67608.5078125,66900.53125,67072.2265625,0,68769.5221875
2024-03-16 20:00:00+00:00,67167.5,67478.1796875,66749.3125,66953.5703125,0,68718.3803125
2024-03-16 21:00:00+00:00,66280.765625,67165.875,66095.25,67113.9375,821043200,68659.80921875
2024-03-16 22:00:00+00:00,66345.609375,66646.625,65841.203125,66192.140625,707993600,68572.9265625
2024-03-16 23:00:00+00:00,65321.359375,66279.2578125,65222.44140625,66279.2578125,2431283200,68461.13125
2024-03-17 00:00:00+00:00,65335.8125,66236.0546875,65258.34765625,65258.34765625,1124417536,68338.1915625
2024-03-17 01:00:00+00:00,66090.53125,66090.53125,65594.8046875,65594.8046875,927506432,68231.479375
2024-03-17 02:00:00+00:00,66320.2265625,66471.4921875,66030.7421875,66103.0,474365952,68119.478125
2024-03-17 03:00:00+00:00,66473.3828125,66518.265625,66184.8828125,66318.65625,74498048,68017.0140625
2024-03-17 04:00:00+00:00,66336.9609375,66510.6328125,66269.4609375,66510.6328125,0,67966.07703125
2024-03-17 05:00:00+00:00,66179.9609375,66492.4140625,66044.4921875,66320.75,0,67929.52890625
2024-03-17 06:00:00+00:00,65060.80859375,66309.046875,65060.80859375,66193.484375,746905600,67883.530859375
2024-03-17 07:00:00+00:00,65660.8515625,65660.8515625,64600.9609375,65015.3046875,3043282944,67846.434609375
2024-03-17 08:00:00+00:00,66536.8984375,66536.8984375,65348.828125,65556.7265625,1192964096,67809.092734375
2024-03-17 09:00:00+00:00,66368.2734375,66706.1953125,66256.75,66436.3515625,835088384,67765.801796875
2024-03-17 10:00:00+00:00,67052.75,67214.609375,66380.9609375,66430.609375,474996736,67762.379921875
2024-03-17 11:00:00+00:00,66861.8828125,67339.359375,66861.8828125,67040.78125,0,67745.893671875
2024-03-17 12:00:00+00:00,66506.8984375,67301.21875,66427.8203125,66936.4140625,2928640,67728.912265625
2024-03-17 13:00:00+00:00,66980.71875,67299.8984375,66607.9375,66607.9375,67919872,67712.854296875
2024-03-17 14:00:00+00:00,67498.4375,67498.4375,66859.4140625,67031.09375,0,67705.068515625
2024-03-17 15:00:00+00:00,67879.8828125,68009.4609375,67238.6015625,67473.734375,564936704,67696.316484375
2024-03-17 16:00:00+00:00,67997.5625,68311.078125,67710.46875,67889.140625,736509952,67686.967734375
2024-03-17 17:00:00+00:00,68520.0546875,68526.7890625,67902.109375,67993.7890625,0,67693.737890625
2024-03-17 18:00:00+00:00,68114.3515625,68464.109375,68084.9765625,68444.9453125,0,67697.341796875
2024-03-17 19:00:00+00:00,68507.6953125,68507.6953125,68104.109375,68137.2734375,0,67702.792890625
2024-03-17 20:00:00+00:00,68251.5078125,68613.796875,68251.5078125,68511.9453125,0,67662.781953125
2024-03-17 21:00:00+00:00,68112.078125,68324.65625,68012.9296875,68299.078125,0,67651.428984375
2024-03-17 22:00:00+00:00,68232.65625,68796.46875,68123.6171875,68123.6171875,0,67659.288984375
2024-03-17 23:00:00+00:00,68405.4765625,68576.3515625,68075.8046875,68206.0625,0,67662.329921875
2024-03-18 00:00:00+00:00,67265.09375,68362.828125,67265.09375,68362.828125,0,67625.367109375
2024-03-18 01:00:00+00:00,67630.234375,67676.4765625,66811.5546875,67248.9296875,0,67587.517265625
2024-03-18 02:00:00+00:00,67720.0703125,68072.0234375,67391.1875,67608.4296875,0,67547.356328125
2024-03-18 03:00:00+00:00,67892.09375,68053.4765625,67850.4375,67850.4375,181215232,67520.426796875
2024-03-18 04:00:00+00:00,68367.1796875,68483.1953125,67675.8671875,67827.6484375,698630144,67504.657578125
2024-03-18 05:00:00+00:00,68693.5,68880.984375,68188.375,68341.8515625,722632704,67493.345078125
2024-03-18 06:00:00+00:00,68452.6953125,68643.4921875,68392.671875,68643.4921875,0,67482.205546875
2024-03-18 07:00:00+00:00,68221.1953125,68365.3984375,68133.8515625,68345.515625,0,67465.892890625
2024-03-18 08:00:00+00:00,68006.9921875,68117.140625,67369.84375,68117.140625,0,67442.426953125
2024-03-18 09:00:00+00:00,67784.6171875,68186.9453125,67675.8828125,68003.4296875,31969280,67410.438828125
2024-03-18 10:00:00+00:00,68039.1875,68102.3359375,67735.6328125,67813.4296875,0,67391.806796875
2024-03-18 11:00:00+00:00,68222.453125,68386.3671875,67988.1640625,68034.8671875,0,67376.866171875
2024-03-18 12:00:00+00:00,68500.375,68504.3125,68042.5,68189.2578125,1695744,67378.860390625
2024-03-18 13:00:00+00:00,67510.4609375,68552.9453125,67312.03125,68494.921875,1026830336,67362.524765625
2024-03-18 14:00:00+00:00,66798.4453125,67675.6953125,66655.328125,67504.296875,1895047168,67339.694609375
2024-03-18 15:00:00+00:00,67415.046875,67415.046875,66695.28125,66956.4296875,924012544,67333.548203125
2024-03-18 16:00:00+00:00,67035.0859375,67998.5703125,67035.0859375,67434.4375,799916032,67311.729140625
2024-03-18 17:00:00+00:00,67426.34375,67426.34375,66610.125,67068.7109375,1650589696,67292.781953125
2024-03-18 18:00:00+00:00,67011.984375,67424.2265625,66987.6171875,67378.6484375,373829632,67269.952890625
2024-03-18 19:00:00+00:00,67000.78125,67359.7109375,66987.6484375,66998.734375,1132191744,67264.147109375
2024-03-18 20:00:00+00:00,67309.8515625,67334.3515625,67032.3125,67032.3125,415420416,67272.102265625
2024-03-18 21:00:00+00:00,67607.4765625,67835.1328125,67339.3359375,67339.3359375,739770368,67286.241171875
2024-03-18 22:00:00+00:00,67547.9453125,67602.0,67309.3984375,67602.0,0,67293.850078125
2024-03-18 23:00:00+00:00,67724.2265625,67974.0,67656.3828125,67688.3046875,0,67322.719296875
2024-03-19 00:00:00+00:00,66992.5859375,68074.2734375,66992.5859375,67636.109375,0,67335.658828125
2024-03-19 01:00:00+00:00,65906.53125,67132.5703125,65880.7734375,67096.0234375,1359802368,67347.362265625
2024-03-19 02:00:00+00:00,65824.65625,66374.34375,65572.546875,65864.0546875,1430650880,67357.139140625
2024-03-19 03:00:00+00:00,65953.3125,65953.3125,65005.94140625,65867.4453125,2319912960,67354.394765625
2024-03-19 04:00:00+00:00,65402.70703125,65912.6875,65088.2890625,65885.2109375,1145991168,67336.044375
2024-03-19 05:00:00+00:00,65090.1875,65557.1796875,64656.234375,65351.31640625,955437056,67308.38046875
2024-03-19 06:00:00+00:00,64866.8515625,65385.83203125,64647.40625,65169.140625,1248890880,67278.97828125
2024-03-19 07:00:00+00:00,64646.4609375,64895.14453125,63742.19921875,64895.14453125,2442371072,67248.30828125
2024-03-19 08:00:00+00:00,63463.1015625,64653.11328125,63185.66796875,64653.11328125,1315803136,67216.354140625
2024-03-19 09:00:00+00:00,64158.515625,64158.515625,63001.48046875,63446.58984375,2519281664,67186.307421875
2024-03-19 10:00:00+00:00,63152.69140625,64129.25,62826.515625,64129.25,1606635520,67118.62328125
